timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T6644,13.8,13,25,17,10,10,56
T6645,14.5,13,25,17,10,10,56
T6646,14,13,25,17,10,10,56
T6647,13.2,13,25,17,10,10,56
T6648,13.2,13,25,17,10,10,56
T6649,12.9,13,25,17,10,10,56
T6650,11.5,13,25,17,10,10,56
T6651,12,13,25,17,10,10,56
T6652,12.8,13,25,17,10,10,56
T6653,13.1,13,25,17,10,10,56
T6654,12.7,13,25,17,10,10,56
T6655,13.2,13,25,17,10,10,56
T6656,14,13,25,17,10,10,56
T6657,14.7,13,25,17,10,10,56
T6658,15.5,13,25,17,10,10,56
T6659,15.8,13,25,17,10,10,56
T6660,16.3,13,25,17,10,10,56
T6661,17,13,25,17,10,10,56
T6662,17.4,13,25,17,10,10,56
T6663,17.3,13,25,17,10,10,56
T6664,16.6,13,25,17,10,10,56
T6665,15.8,13,25,17,10,10,56
T6666,15.2,13,25,17,10,10,56
T6667,14.7,13,25,17,10,10,56
T6668,14.6,13,25,17,10,10,56
T6669,14.3,13,25,17,10,10,56
T6670,14.4,13,25,17,10,10,56
T6671,14.4,13,25,17,10,10,56
T6672,13.1,13,25,17,10,10,56
T6673,12.5,13,25,17,10,10,56
T6674,12.5,13,25,17,10,10,56
T6675,12.2,13,25,17,10,10,56
T6676,10.8,13,25,17,10,10,56
T6677,10,13,25,17,10,10,56
T6678,10.6,13,25,17,10,10,56
T6679,10.7,13,25,17,10,10,56
T6680,11.7,13,25,17,10,10,56
T6681,12.8,13,25,17,10,10,56
T6682,13.7,13,25,17,10,10,56
T6683,14,13,25,17,10,10,56
T6684,14.2,13,25,17,10,10,56
T6685,14,13,25,17,10,10,56
T6686,13.1,13,25,17,10,10,56
T6687,13,13,25,17,10,10,56
T6688,13.3,13,25,17,10,10,56
T6689,13.5,13,25,17,10,10,56
T6690,13.7,13,25,17,10,10,56
T6691,13.4,13,25,17,10,10,56
T6692,13.2,13,25,17,10,10,56
T6693,13.9,13,25,17,10,10,56
T6694,14.3,13,25,17,10,10,56
T6695,14.2,13,25,17,10,10,56
T6696,13.9,13,25,17,10,10,56
T6697,13.2,13,25,17,10,10,56
T6698,12.5,13,25,17,10,10,56
T6699,13.2,13,25,17,10,10,56
T6700,13,13,25,17,10,10,56
T6701,12.3,13,25,17,10,10,56
T6702,11.9,13,25,17,10,10,56
T6703,12.3,13,25,17,10,10,56
T6704,12.6,13,25,17,10,10,56
T6705,13.2,13,25,17,10,10,56
T6706,13.2,13,25,17,10,10,56
T6707,13.6,13,25,17,10,10,56
T6708,14.5,13,25,17,10,10,56
T6709,15.4,13,25,17,10,10,56
T6710,15.2,13,25,17,10,10,56
T6711,15,13,25,17,10,10,56
T6712,14.4,13,25,17,10,10,56
T6713,13.6,13,25,17,10,10,56
T6714,13.1,13,25,17,10,10,56
T6715,13,13,25,17,10,10,56
T6716,12.4,13,25,17,10,10,56
T6717,12.5,13,25,17,10,10,56
T6718,12.1,13,25,17,10,10,56
T6719,12.6,13,25,17,10,10,56
T6720,12.2,13,25,17,10,10,56
T6721,12.2,13,25,17,10,10,56
T6722,11.8,13,25,17,10,10,56
T6723,11.4,13,25,17,10,10,56
T6724,11.6,13,25,17,10,10,56
T6725,12.5,13,25,17,10,10,56
T6726,12.5,13,25,17,10,10,56
T6727,12.1,13,25,17,10,10,56
T6728,12.3,13,25,17,10,10,56
T6729,12.8,13,25,17,10,10,56
T6730,13.3,13,25,17,10,10,56
T6731,13.6,13,25,17,10,10,56
T6732,13.4,13,25,17,10,10,56
T6733,13.1,13,25,17,10,10,56
T6734,13.3,13,25,17,10,10,56
T6735,12.6,13,25,17,10,10,56
T6736,11.8,13,25,17,10,10,56
T6737,11.7,13,25,17,10,10,56
T6738,11.7,13,25,17,10,10,56
T6739,12.1,13,25,17,10,10,56
T6740,12.7,13,25,17,10,10,56
T6741,13.4,12,25,17,10,10,56
T6742,13.7,12,25,17,10,10,56
T6743,14,12,25,17,10,10,56
T6744,14.5,12,25,17,10,10,56
T6745,13.1,12,25,17,10,10,56
T6746,12.4,12,25,17,10,10,56
T6747,11.2,12,25,17,10,10,56
T6748,10.8,12,25,17,10,10,56
T6749,10.8,12,25,17,10,10,56
T6750,9.8,12,25,17,10,10,56
T6751,9.2,12,25,17,10,10,56
T6752,9.6,12,25,17,10,10,56
T6753,10.8,12,25,17,10,10,56
T6754,12.4,12,25,17,10,10,56
T6755,13.4,12,25,17,10,10,56
T6756,13.6,12,25,17,10,10,56
T6757,14.1,12,25,17,10,10,56
T6758,14.4,12,25,17,10,10,56
T6759,14.4,12,25,17,10,10,56
T6760,13.7,12,25,17,10,10,56
T6761,12.9,12,25,17,10,10,56
T6762,12,12,25,17,10,10,56
T6763,12.4,12,25,17,10,10,56
T6764,12.3,12,25,17,10,10,56
T6765,12.7,12,25,17,10,10,56
T6766,12.7,12,25,17,10,10,56
T6767,12.5,12,25,17,10,10,56
T6768,12.3,12,25,17,10,10,56
T6769,11.8,12,25,17,10,10,56
T6770,11.9,12,25,17,10,10,56
T6771,11.5,12,25,17,10,10,56
T6772,11.3,12,25,17,10,10,56
T6773,11.2,12,25,17,10,10,56
T6774,11.3,12,25,17,10,10,56
T6775,10.3,12,25,17,10,10,56
T6776,9.6,12,25,17,10,10,56
T6777,9.5,12,25,17,10,10,56
T6778,9.8,12,25,17,10,10,56
T6779,10.9,12,25,17,10,10,56
T6780,11.3,12,25,17,10,10,56
T6781,11.5,12,25,17,10,10,56
T6782,10.7,12,25,17,10,10,56
T6783,10.7,12,25,17,10,10,56
T6784,10.7,12,25,17,10,10,56
T6785,9.8,12,25,17,10,10,56
T6786,9.6,12,25,17,10,10,56
T6787,8.3,12,25,17,10,10,56
T6788,7.5,12,25,17,10,10,56
T6789,7.9,12,25,17,10,10,56
T6790,8.2,12,25,17,10,10,56
T6791,7.7,12,25,17,10,10,56
T6792,7.5,12,25,17,10,10,56
T6793,8.3,12,25,17,10,10,56
T6794,8.5,12,25,17,10,10,56
T6795,8.6,12,25,17,10,10,56
T6796,8.6,12,25,17,10,10,56
T6797,8.3,12,25,17,10,10,56
T6798,8.1,12,25,17,10,10,56
T6799,7.9,12,25,17,10,10,56
T6800,8.8,12,25,17,10,10,56
T6801,9.9,12,25,17,10,10,56
T6802,10.3,12,25,17,10,10,56
T6803,11.1,12,25,17,10,10,56
T6804,11.8,12,25,17,10,10,56
T6805,12.4,12,25,17,10,10,56
T6806,12.5,12,25,17,10,10,56
T6807,12.1,12,25,17,10,10,56
T6808,12,12,25,17,10,10,56
T6809,10.8,12,25,17,10,10,56
T6810,8.9,12,25,17,10,10,56
T6811,7.7,12,25,17,10,10,56
T6812,8.1,12,25,17,10,10,56
T6813,7.4,12,25,17,10,10,56
T6814,6.7,12,25,17,10,10,56
T6815,5.7,12,25,17,10,10,56
T6816,5.5,12,25,17,10,10,56
T6817,4.3,12,25,17,10,10,56
T6818,3.4,12,25,17,10,10,56
T6819,3.7,12,25,17,10,10,56
T6820,3.7,12,25,17,10,10,56
T6821,2.6,12,25,17,10,10,56
T6822,3.6,12,25,17,10,10,56
T6823,3.6,12,25,17,10,10,56
T6824,3.6,12,25,17,10,10,56
T6825,7.4,12,25,17,10,10,56
T6826,10.4,12,25,17,10,10,56
T6827,11.3,12,25,17,10,10,56
T6828,12.1,12,25,17,10,10,56
T6829,12.9,12,25,17,10,10,56
T6830,12.9,12,25,17,10,10,56
T6831,12.7,12,25,17,10,10,56
T6832,12.1,12,25,17,10,10,56
T6833,11.2,12,25,17,10,10,56
T6834,9.6,12,25,17,10,10,56
T6835,8.9,12,25,17,10,10,56
T6836,9.1,12,25,17,10,10,56
T6837,8.5,12,25,17,10,10,56
T6838,7.5,12,25,17,10,10,56
T6839,8,12,25,17,10,10,56
T6840,8.5,12,25,17,10,10,56
T6841,8.2,12,25,17,10,10,56
T6842,8.2,12,25,17,10,10,56
T6843,8,12,25,17,10,10,56
T6844,7.7,12,25,17,10,10,56
T6845,7.7,12,25,17,10,10,56
T6846,7.3,12,25,17,10,10,56
T6847,7.3,12,25,17,10,10,56
T6848,8.4,12,25,17,10,10,56
T6849,10.6,12,25,17,10,10,56
T6850,11.2,12,25,17,10,10,56
T6851,12,12,25,17,10,10,56
T6852,12.5,12,25,17,10,10,56
T6853,12.7,12,25,17,10,10,56
T6854,12.8,12,25,17,10,10,56
T6855,12.8,12,25,17,10,10,56
T6856,12.6,12,25,17,10,10,56
T6857,12.5,12,25,17,10,10,56
T6858,11,12,25,17,10,10,56
T6859,11.5,12,25,17,10,10,56
T6860,10.5,12,25,17,10,10,56
T6861,10.6,12,25,17,10,10,56
T6862,10,12,25,17,10,10,56
T6863,9.1,12,25,17,10,10,56
T6864,8.6,12,25,17,10,10,56
T6865,8.3,12,25,17,10,10,56
T6866,8.5,12,25,17,10,10,56
T6867,8.2,12,25,17,10,10,56
T6868,8,12,25,17,10,10,56
T6869,7.9,12,25,17,10,10,56
T6870,7.7,12,25,17,10,10,56
T6871,7.8,12,25,17,10,10,56
T6872,7.6,12,25,17,10,10,56
T6873,7.8,12,25,17,10,10,56
T6874,8.3,12,25,17,10,10,56
T6875,9.2,12,25,17,10,10,56
T6876,10.6,12,25,17,10,10,56
T6877,11,12,25,17,10,10,56
T6878,10.9,12,25,17,10,10,56
T6879,10.9,12,25,17,10,10,56
T6880,10.8,12,25,17,10,10,56
T6881,10.5,12,25,17,10,10,56
T6882,9.8,12,25,17,10,10,56
T6883,9.5,12,25,17,10,10,56
T6884,9.2,12,25,17,10,10,56
T6885,8.6,12,25,17,10,10,56
T6886,8.6,12,25,17,10,10,56
T6887,8.7,12,25,17,10,10,56
T6888,8.9,12,25,17,10,10,56
T6889,8.7,12,25,17,10,10,56
T6890,8.5,12,25,16,10,10,56
T6891,8.2,12,25,16,10,10,56
T6892,8.2,12,25,16,10,10,56
T6893,8.1,12,25,16,10,10,56
T6894,7.7,12,25,16,10,10,56
T6895,7.7,12,25,16,10,10,56
T6896,7.8,12,25,16,10,10,56
T6897,7.9,12,25,16,10,10,56
T6898,8.3,12,25,16,10,10,56
T6899,8.9,12,25,16,10,10,56
T6900,9.5,12,25,16,10,10,56
T6901,9.9,12,25,16,10,10,56
T6902,10.1,12,25,16,10,10,56
T6903,10.1,12,25,16,10,10,56
T6904,10.2,12,25,16,10,10,56
T6905,9.7,12,25,16,10,10,56
T6906,8.8,12,25,16,10,10,56
T6907,8.5,12,25,16,10,10,56
T6908,8.7,12,25,16,10,10,56
T6909,8.1,12,25,16,10,10,56
T6910,7.7,12,25,16,10,10,56
T6911,7.7,12,25,16,10,10,56
T6912,7,12,25,16,10,10,56
T6913,6.6,12,25,16,10,10,56
T6914,6.4,12,25,16,10,10,56
T6915,6.9,12,25,16,10,10,56
T6916,6.4,12,25,16,10,10,56
T6917,5.6,12,25,16,10,10,56
T6918,6.2,12,25,16,10,10,56
T6919,4.8,12,25,16,10,10,56
T6920,6,12,25,16,10,10,56
T6921,8.8,12,25,16,10,10,56
T6922,9.9,12,25,16,10,10,56
T6923,10.5,12,25,16,10,10,56
T6924,11.2,12,25,16,10,10,56
T6925,11.3,12,25,16,10,10,56
T6926,11.4,12,25,16,10,10,56
T6927,11.1,12,25,16,10,10,56
T6928,11.1,12,25,16,10,10,56
T6929,10.7,12,25,16,9,10,56
T6930,10.7,12,25,16,9,10,56
T6931,10.3,12,25,16,9,10,56
T6932,9.8,12,25,16,9,10,56
T6933,9.7,12,25,16,9,10,56
T6934,9.3,12,25,16,9,10,56
T6935,8.7,12,25,16,9,10,56
T6936,8,12,25,16,9,10,56
T6937,7.6,12,25,16,9,10,56
T6938,7.2,11,25,16,9,10,56
T6939,6.9,11,25,16,9,10,56
T6940,6.6,11,25,16,9,10,56
T6941,6.2,11,25,16,9,10,56
T6942,5.8,11,25,16,9,10,56
T6943,6,11,25,16,9,10,56
T6944,6,11,25,16,9,10,56
T6945,7.4,11,25,16,9,10,56
T6946,8.3,11,25,16,9,10,56
T6947,8.8,11,25,16,9,10,56
T6948,9.6,11,25,16,9,10,56
T6949,9.9,11,25,16,9,10,56
T6950,9.9,11,25,16,9,10,56
T6951,10,11,25,16,9,10,56
T6952,10.1,11,25,16,9,10,56
T6953,9.8,11,25,16,9,10,56
T6954,7.4,11,25,16,9,10,56
T6955,7.5,11,25,16,9,10,56
T6956,9.1,11,25,16,9,10,56
T6957,9.4,11,25,16,9,10,56
T6958,9.7,11,25,16,9,10,56
T6959,9.7,11,25,16,9,10,56
T6960,9.8,11,25,16,9,10,56
T6961,9.3,11,25,16,9,10,56
T6962,9.3,11,25,16,9,10,56
T6963,9.5,11,25,16,9,10,56
T6964,9.8,11,25,16,9,10,56
T6965,9.4,11,25,16,9,10,56
T6966,8.9,11,25,16,9,10,56
T6967,8.6,11,25,16,9,10,56
T6968,8.5,11,25,16,9,10,56
T6969,8.8,11,25,16,9,10,56
T6970,9.3,11,25,16,9,10,56
T6971,9.8,11,25,16,9,10,56
T6972,9.8,11,25,16,9,10,56
T6973,10.1,11,25,16,9,10,56
T6974,10.6,11,25,16,9,10,56
T6975,10.7,11,25,16,9,10,56
T6976,10.3,11,25,16,9,10,56
T6977,9.6,11,25,16,9,10,56
T6978,7.9,11,25,16,9,10,56
T6979,7,11,25,16,9,10,56
T6980,4.8,11,25,16,9,10,56
T6981,4.9,11,25,16,9,10,56
T6982,3.8,11,25,16,9,10,56
T6983,3.4,11,25,16,9,10,56
T6984,2.8,11,25,16,9,10,56
T6985,2.8,11,25,16,9,10,56
T6986,3,11,25,16,9,10,56
T6987,3.2,11,25,16,9,10,56
T6988,3.1,11,25,16,9,10,56
T6989,3.4,11,25,16,9,10,56
T6990,5,11,25,16,9,10,56
T6991,4.6,11,25,16,9,10,56
T6992,5.7,11,25,16,9,10,56
T6993,7.1,11,25,16,9,10,56
T6994,8.4,11,25,16,9,10,56
T6995,9.9,11,25,16,9,10,56
T6996,10.4,11,25,16,9,10,56
T6997,10.8,11,25,16,9,10,56
T6998,11.1,11,25,16,9,10,56
T6999,11.2,11,25,16,9,10,56
T7000,10.5,11,25,16,9,10,56
T7001,9.5,11,25,16,9,10,56
T7002,7.3,11,25,16,9,9,56
T7003,5.6,11,25,16,9,9,56
T7004,5.8,11,25,16,9,9,56
T7005,6.2,11,25,16,9,9,56
T7006,6,11,25,16,9,9,56
T7007,7.2,11,25,16,9,9,56
T7008,9.2,11,25,16,9,9,56
T7009,9,11,25,16,9,9,56
T7010,9,11,25,16,9,9,56
T7011,9.2,11,25,16,9,9,56
T7012,9.4,11,25,16,9,9,56
T7013,10.1,11,25,16,9,9,56
T7014,10.5,11,25,16,9,9,56
T7015,10.5,11,25,16,9,9,56
T7016,10.8,11,25,16,9,9,56
T7017,11.1,11,25,16,9,9,56
T7018,11.5,11,25,16,9,9,56
T7019,11.5,11,25,16,9,9,56
T7020,11.7,11,25,16,9,9,56
T7021,11.6,11,25,16,9,9,56
T7022,11.4,11,25,16,9,9,56
T7023,11.3,11,25,16,9,9,56
T7024,11.1,11,25,16,9,9,56
T7025,11.1,11,25,16,9,9,56
T7026,10.8,11,25,16,9,9,56
T7027,10.7,11,25,16,9,9,56
T7028,10.9,11,25,16,9,9,56
T7029,10.8,11,25,16,9,9,56
T7030,10.3,11,25,16,9,9,56
T7031,10.4,11,25,16,9,9,56
T7032,10.6,11,25,16,9,9,56
T7033,10.8,11,25,16,9,9,56
T7034,11,11,25,16,9,9,56
T7035,11.1,11,25,16,9,9,56
T7036,11.2,11,25,16,9,9,56
T7037,10.6,11,25,16,9,9,56
T7038,11,11,25,16,9,9,56
T7039,11.5,11,25,16,9,9,56
T7040,11.9,11,25,16,9,9,56
T7041,12.1,11,25,16,9,9,56
T7042,12.2,11,25,16,9,9,56
T7043,12.3,11,25,16,9,9,56
T7044,12.4,11,25,16,9,9,56
T7045,12.5,11,25,16,9,9,56
T7046,12.4,11,25,16,9,9,56
T7047,12.3,11,25,16,9,9,56
T7048,12.2,11,25,16,9,9,56
T7049,12.1,11,25,16,9,9,56
T7050,12.1,11,25,16,9,9,56
T7051,12.2,11,25,16,9,9,56
T7052,12.4,11,25,16,9,9,56
T7053,12.8,11,25,16,9,9,56
T7054,13.3,11,25,16,9,9,56
T7055,13.4,11,25,16,9,9,56
T7056,13.8,11,25,16,9,9,56
T7057,14.5,11,25,16,9,9,56
T7058,14.6,11,25,16,9,9,56
T7059,14.2,11,25,16,9,9,56
T7060,14,11,25,16,9,9,56
T7061,14,11,25,16,9,9,56
T7062,14.3,11,25,16,9,9,56
T7063,14.4,11,25,16,9,9,56
T7064,14.3,11,25,16,9,9,56
T7065,13.7,11,25,16,9,9,56
T7066,13.8,11,25,16,9,9,56
T7067,14.7,11,25,16,9,9,56
T7068,15.2,11,25,16,9,9,56
T7069,15,11,25,16,9,9,56
T7070,14.9,11,25,16,9,9,56
T7071,14.7,11,25,16,9,9,56
T7072,14.5,11,25,16,9,9,56
T7073,14.1,11,25,16,9,9,56
T7074,13.4,11,25,16,9,9,56
T7075,13.1,11,25,16,9,9,56
T7076,13,11,25,16,9,9,56
T7077,13.2,11,25,16,9,9,56
T7078,13.5,11,25,16,9,9,56
T7079,13.2,11,25,16,9,9,56
T7080,13.1,11,25,16,9,9,56
T7081,12.1,11,25,16,9,9,56
T7082,11.3,11,25,16,9,9,56
T7083,11.2,11,25,16,9,9,56
T7084,11.3,11,25,16,9,9,56
T7085,10.7,11,25,16,9,9,56
T7086,11,11,25,16,9,9,56
T7087,11.2,11,25,16,9,9,56
T7088,11.2,11,25,16,9,9,56
T7089,11.6,11,25,16,9,9,56
T7090,11.8,11,25,16,9,9,56
T7091,11.4,11,25,16,9,9,56
T7092,11.6,11,25,16,9,9,56
T7093,12.3,11,25,16,9,9,56
T7094,12.6,11,25,16,9,9,56
T7095,12.4,11,25,16,9,9,56
T7096,12.4,11,25,16,9,9,56
T7097,11.8,11,25,16,9,9,56
T7098,11.5,11,25,16,9,9,56
T7099,10.7,11,25,16,9,9,56
T7100,9.8,11,25,16,9,9,56
T7101,8.3,11,25,16,9,9,56
T7102,9,11,25,16,9,9,56
T7103,10.2,11,25,16,9,9,56
T7104,10.6,11,25,16,9,9,56
T7105,10.9,11,25,16,9,9,56
T7106,11.1,11,25,16,9,9,56
T7107,11.3,11,25,16,9,9,56
T7108,11.6,11,25,16,9,9,56
T7109,11.8,11,25,16,9,9,56
T7110,12,11,25,16,9,9,56
T7111,12,11,25,16,9,9,56
T7112,12,11,25,16,9,9,56
T7113,12,11,25,16,9,9,56
T7114,12.2,11,25,16,9,9,56
T7115,13,11,25,16,9,9,56
T7116,13.6,11,25,16,9,9,56
T7117,13.8,11,25,16,9,9,56
T7118,13.5,11,25,16,9,9,56
T7119,13.3,11,25,16,9,9,56
T7120,12.4,11,25,16,9,9,56
T7121,11.3,11,25,16,9,9,56
T7122,10.6,11,25,16,9,9,56
T7123,10.7,11,25,16,9,9,56
T7124,10.8,11,25,16,9,9,56
T7125,11.8,11,25,16,9,9,56
T7126,12.1,11,25,16,9,9,56
T7127,12.2,11,25,16,9,9,56
T7128,12.1,10,25,16,9,9,56
T7129,12.3,10,25,16,9,9,56
T7130,12.4,10,25,16,9,9,56
T7131,12.7,10,25,16,9,9,56
T7132,12.9,10,25,16,9,9,56
T7133,12.9,10,25,16,9,9,56
T7134,13,10,25,16,9,9,56
T7135,13.1,10,25,16,9,9,56
T7136,13.1,10,25,16,9,9,56
T7137,13.2,10,25,16,9,9,56
T7138,13.5,10,25,16,9,9,56
T7139,13.2,10,25,16,9,9,56
T7140,13.2,10,25,16,9,9,56
T7141,13.1,10,25,16,9,9,56
T7142,13.1,10,25,16,9,9,56
T7143,13.1,10,25,16,9,9,56
T7144,13.1,10,25,16,9,9,56
T7145,13,10,25,16,9,9,56
T7146,12.9,10,25,16,9,9,56
T7147,12.6,10,25,16,9,9,56
T7148,12.2,10,25,16,9,9,56
T7149,12.3,10,25,16,9,9,56
T7150,12,10,25,16,9,9,56
T7151,11.8,10,25,16,9,9,56
T7152,11.7,10,25,16,9,9,56
T7153,11.6,10,25,16,9,9,56
T7154,11.4,10,25,16,9,9,56
T7155,11.2,10,25,16,9,9,56
T7156,11,10,25,16,9,9,56
T7157,11.2,10,25,16,9,9,56
T7158,11,10,25,16,9,9,56
T7159,10.9,10,25,16,9,9,56
T7160,11.4,10,25,16,9,9,56
T7161,11.9,10,25,16,9,9,56
T7162,12.1,10,25,16,9,9,56
T7163,11.8,10,25,16,9,9,56
T7164,11.8,10,25,16,9,9,56
T7165,12,10,25,16,9,9,56
T7166,11.9,10,25,16,9,9,56
T7167,11.8,10,25,16,9,9,56
T7168,11.4,10,25,16,9,9,56
T7169,11.4,10,25,16,9,9,56
T7170,11.2,10,25,16,9,9,56
T7171,11.3,10,25,16,9,9,56
T7172,11.4,10,25,16,9,9,56
T7173,11.3,10,25,16,9,9,56
T7174,11,10,25,16,9,9,56
T7175,10.6,10,25,15,9,9,56
T7176,10.3,10,25,15,9,9,56
T7177,9.9,10,25,15,9,9,56
T7178,9.4,10,25,15,9,9,56
T7179,9,10,25,15,9,9,56
T7180,9.1,10,25,15,9,9,56
T7181,9.5,10,25,15,9,9,56
T7182,9.2,10,25,15,9,9,56
T7183,9.4,10,25,15,9,9,56
T7184,9.5,10,25,15,9,9,56
T7185,9.9,10,25,15,9,9,56
T7186,10.3,10,25,15,9,9,56
T7187,10.5,10,25,15,9,9,56
T7188,10.5,10,25,15,9,9,56
T7189,11.1,10,25,15,9,9,56
T7190,11.3,10,25,15,9,9,56
T7191,11,10,25,15,9,9,56
T7192,10.8,10,25,15,9,9,56
T7193,10.4,10,25,15,9,9,56
T7194,10.2,10,25,15,9,9,56
T7195,10.5,10,25,15,9,9,56
T7196,10.6,10,25,15,9,9,56
T7197,10.5,10,25,15,9,9,56
T7198,10.5,10,25,15,9,9,56
T7199,10.6,10,25,15,9,9,56
T7200,11,10,25,15,9,9,56
T7201,11,10,25,15,9,9,56
T7202,11.1,10,25,15,9,9,56
T7203,11,10,25,15,9,9,56
T7204,10.6,10,25,15,9,9,56
T7205,10.3,10,25,15,9,9,56
T7206,9.6,10,25,15,9,9,56
T7207,9.8,10,25,15,9,9,56
T7208,9.8,10,25,15,9,9,56
T7209,10.3,10,25,15,9,9,56
T7210,10.9,10,25,15,9,9,56
T7211,11.6,10,25,15,9,9,56
T7212,12.3,10,25,15,9,9,56
T7213,12.6,10,25,15,9,9,56
T7214,12.5,10,25,15,9,9,56
T7215,12.3,10,25,15,9,9,56
T7216,11.9,10,25,15,9,9,56
T7217,10.9,10,25,15,9,9,56
T7218,11,10,25,15,9,9,56
T7219,11.3,10,25,15,9,9,56
T7220,10.9,10,25,15,9,9,56
T7221,11,10,25,15,9,9,56
T7222,11,10,25,15,9,9,56
T7223,10.8,10,25,15,9,9,56
T7224,10.8,10,25,15,9,9,56
T7225,10.6,10,25,15,9,9,56
T7226,11,10,25,15,9,9,56
T7227,11,10,25,15,9,9,56
T7228,11,10,25,15,9,9,56
T7229,10.4,10,25,15,9,9,56
T7230,9.7,10,25,15,9,9,56
T7231,9.2,10,25,15,9,9,56
T7232,9.2,10,25,15,9,9,56
T7233,9.6,10,25,15,9,9,56
T7234,10.1,10,25,15,9,9,56
T7235,10.1,10,25,15,9,9,56
T7236,10.2,10,25,15,9,9,56
T7237,9.7,10,25,15,9,9,56
T7238,10.3,10,25,15,9,9,56
T7239,9.9,10,25,15,9,9,56
T7240,10,10,25,15,9,9,56
T7241,10,10,25,15,9,9,56
T7242,8.6,10,25,15,9,9,56
T7243,7.7,10,25,15,9,9,56
T7244,7.6,10,25,15,9,9,56
T7245,6.9,10,25,15,9,9,56
T7246,6.7,10,25,15,9,9,56
T7247,6.4,10,25,15,9,9,56
T7248,6.8,10,25,15,9,9,56
T7249,6.8,10,25,15,9,9,56
T7250,7.3,10,25,15,9,9,56
T7251,6.6,10,25,15,9,9,56
T7252,6.8,10,25,15,9,9,56
T7253,7.4,10,25,15,9,9,56
T7254,7.7,10,25,15,9,9,56
T7255,8.8,10,25,15,9,9,56
T7256,9.8,10,25,15,9,9,56
T7257,10,10,25,15,9,9,56
T7258,10.2,10,25,15,9,9,56
T7259,10.2,10,25,15,9,9,56
T7260,10.2,10,25,15,9,9,56
T7261,10.3,10,25,15,9,9,56
T7262,10.5,10,25,15,9,9,56
T7263,10.4,10,25,15,9,9,56
T7264,10.7,10,25,15,9,9,56
T7265,10.7,10,25,15,9,9,56
T7266,10.9,10,25,15,9,9,56
T7267,10.8,10,25,15,9,9,56
T7268,10.3,10,25,15,9,9,56
T7269,10.4,10,25,15,9,9,56
T7270,10.5,10,25,15,9,9,56
T7271,10.6,10,25,15,9,9,56
T7272,10.9,10,25,15,9,9,56
T7273,11.1,10,25,15,9,9,56
T7274,11.4,10,25,15,9,9,56
T7275,11.6,10,25,15,9,9,56
T7276,11.5,10,25,15,9,9,56
T7277,11.5,10,25,15,9,9,56
T7278,11.5,10,25,15,9,9,56
T7279,11.4,10,25,15,9,9,56
T7280,11.3,10,25,15,9,9,56
T7281,11.8,10,25,15,9,9,56
T7282,12.2,10,25,15,9,9,56
T7283,12.5,10,25,15,9,9,56
T7284,12.6,10,25,15,9,9,56
T7285,12.8,10,25,15,9,9,56
T7286,12.6,10,25,15,9,9,56
T7287,12.4,10,25,15,9,9,56
T7288,12.5,10,25,15,9,9,56
T7289,12.2,10,25,15,9,9,56
T7290,11.8,10,25,15,9,9,56
T7291,12,10,25,15,9,9,56
T7292,12,10,25,15,9,9,56
T7293,12.6,10,25,15,9,9,56
T7294,12.8,10,25,15,9,9,56
T7295,12.8,10,25,15,9,9,56
T7296,12.9,10,25,15,9,9,56
T7297,12.5,10,25,15,9,9,56
T7298,12.6,10,25,15,9,9,56
T7299,12.6,10,25,15,9,9,56
T7300,12.6,10,25,15,9,9,56
T7301,12.6,10,25,15,9,9,56
T7302,12.2,10,25,15,9,9,56
T7303,11.8,10,25,15,9,9,56
T7304,11.8,10,25,15,9,9,56
T7305,12,10,25,15,9,9,56
T7306,12.2,10,25,15,9,9,56
T7307,12,10,25,15,9,9,56
T7308,12.5,10,25,15,9,9,56
T7309,12.6,10,25,15,9,9,56
T7310,12.8,10,25,15,9,9,56
T7311,12.4,10,25,15,9,9,56
T7312,11.9,10,25,15,9,9,56
T7313,11.8,10,25,15,9,9,56
T7314,12.1,10,25,15,9,9,56
T7315,12.4,9,25,15,9,9,56
T7316,12.7,9,25,15,9,9,56
T7317,12.8,9,25,15,9,9,56
T7318,12.7,9,25,15,9,9,56
T7319,12.7,9,25,15,9,9,56
T7320,13,9,25,15,9,9,56
T7321,13.2,9,25,15,9,9,56
T7322,13,9,25,15,9,9,56
T7323,13.1,9,25,15,9,9,56
T7324,13.4,9,25,15,9,9,56
T7325,13.7,9,25,15,9,9,56
T7326,13.8,9,25,15,9,9,56
T7327,13.8,9,25,15,9,9,56
T7328,14.2,9,25,15,9,9,56
T7329,14.7,9,25,15,9,9,56
T7330,14.9,9,25,15,9,9,56
T7331,15.1,9,25,15,9,9,56
T7332,15.1,9,25,15,9,9,56
T7333,16.4,9,25,15,9,9,56
T7334,16.2,9,25,15,9,9,56
T7335,16.2,9,25,15,9,9,56
T7336,15.8,9,25,15,9,9,56
T7337,15.7,9,25,15,9,9,56
T7338,15.6,9,25,15,9,9,56
T7339,15.8,9,25,15,9,9,56
T7340,15.7,9,25,15,9,9,56
T7341,15.1,9,25,15,9,9,56
T7342,13.7,9,25,15,9,9,56
